path_or_item,kind,classification,reason_ru,depends_on_borehole75,reuse_plan
physical_world_v1_draft.yaml#parameters.geometry.seam_KR2_extraction_height,pw_parameter,REBUILD,"PW status=ASSUMPTION; transferability=SCENARIO_TRANSFER; evidence_ids=2; decisions=RD-013; EVIDENCE_BACKING: EVIDENCE_BACKED для блока 6 (5.30–5.49), SCENARIO_TRANSFER; технология КрII блока 6 UNKNOWN (≤3.9 м за проход).",N,Как АБ: per-block запись; высота выемки vs мощность пласта различать.
physical_world_v1_draft.yaml#parameters.geometry.interseam_AB_KR2,pw_parameter,REBUILD,"PW status=ASSUMPTION; transferability=SCENARIO_TRANSFER; evidence_ids=3; decisions=RD-013; EVIDENCE_BACKING: DERIVATION из отметок блока 6 (5.71; альтернатива 7.21, ADV-021).",N,"Междупластье — из 3D-стратиграфии/отметок по блокам, диапазон 5.71–7.21 сохранить."
physical_world_v1_draft.yaml#parameters.geometry.chamber_width,pw_parameter,REUSABLE_GENERIC,"PW status=RANGED; transferability=SCENARIO_TRANSFER; evidence_ids=8; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED набор пар (a,b) СКРУ-1 (DISCRETE_FAMILY_SET), гибриды по пластам FM-12.",N,"Хранить (a,b,h,ориентация,пласт,блок,эпоха) как mining_geometry-записи; не как непрерывный диапазон."
physical_world_v1_draft.yaml#parameters.geometry.pillar_width,pw_parameter,REUSABLE_GENERIC,"PW status=RANGED; transferability=SCENARIO_TRANSFER; evidence_ids=5; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED набор пар (a,b).",N,Как chamber_width.
physical_world_v1_draft.yaml#parameters.geometry.extraction_ratio_plan,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=SCENARIO_TRANSFER; evidence_ids=7; decisions=RD-013; EVIDENCE_BACKING: DERIVATION ω=a/(a+b) из документированных пар; ω — только дескриптор (CASE 21).,N,"Хранить как производную от (a,b), не как первичный параметр."
physical_world_v1_draft.yaml#parameters.geometry.panel_width,pw_parameter,REBUILD,"PW status=ASSUMPTION; transferability=SCENARIO_TRANSFER; evidence_ids=3; decisions=RD-013,RD-023; EVIDENCE_BACKING: EVIDENCE_BACKED диапазон (350–400 м 'на большей части поля'; 500–600 м ЮЗ), значение 400 — SCENARIO_TRANSFER/ASSUMPTION.",N,Ширины — атрибут конкретных панелей (spatial entity panel) из планов горных работ (GAP-007).
physical_world_v1_draft.yaml#parameters.geometry.mined_extent_along_section,pw_parameter,SUPERSEDED_ASSUMPTION,"PW status=ASSUMPTION; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=0; decisions=RD-013; EVIDENCE_BACKING: NOT_EVIDENCE_BACKED (3×400 м — ENGINEERING_ASSUMPTION, evidence_ids пусты).",N,Заменить фактической раскладкой панелей СКРУ-1 (и СКРУ-2 у целика) в 3D.
physical_world_v1_draft.yaml#parameters.geometry.barrier_pillar_width,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED норматив ≥200 м + чтение рис.1.1 ≈205±30 м (DERIVED).,N,Межрудничный целик СКРУ-1–СКРУ-2 — spatial entity (intermine_pillar) с геометрией из оцифровки.
physical_world_v1_draft.yaml#parameters.geometry.dip,pw_parameter,SUPERSEDED_ASSUMPTION,PW status=ASSUMPTION; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=2; decisions=RD-001; EVIDENCE_BACKING: PARTIALLY (пологие падения в источниках; 0 — ENGINEERING_ASSUMPTION).,N,3D-мир хранит гипсометрию/складчатость пластов; 0 не использовать.
physical_world_v1_draft.yaml#parameters.geometry.weak_zone_near_1995_sinkhole,pw_parameter,REUSABLE_GENERIC,"PW status=UNKNOWN; transferability=INSUFFICIENT_EVIDENCE; evidence_ids=1; decisions=-; EVIDENCE_BACKING: UNKNOWN (EV-SYN-0018, не количественно).",N,Перенести как UNKNOWN-объект мира (зона ослабления у провала 1995 г.) с open_question.
physical_world_v1_draft.yaml#parameters.geometry.seam_Vk_alternative,pw_parameter,REUSABLE_GENERIC,"PW status=STRUCTURAL_ALTERNATIVE; transferability=SCENARIO_TRANSFER; evidence_ids=8; decisions=RD-013; EVIDENCE_BACKING: EVIDENCE_BACKED проектная геометрия Вк (камера 9 м, целик 17–19 м, CF-021).",N,Per-seam геометрия пласта В/Вк в WorldSpec (третий пласт СКРУ-1).
physical_world_v1_draft.yaml#parameters.materials.L1_density,pw_parameter,REUSABLE_GENERIC,"PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив мергеля (NORMATIVE, VKM_REGIONAL) + инженерный дефолт 2.5 т/м³; по толщам покрывающих UNKNOWN (GAP-001).",N,"Material-Quantity по литологии; в 3D — по стратиграфическим единицам покрывающей толщи (Q, ПЦТ, ТКТ, СМТ) с UNKNOWN там, где нет данных."
physical_world_v1_draft.yaml#parameters.materials.L1_E,pw_parameter,REUSABLE_GENERIC,"PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=1; decisions=RD-014; EVIDENCE_BACKING: PARTIALLY: база — норматив (EV-RMB-0065), огибающая ×0.5…×2 — ENGINEERING_ASSUMPTION.",N,Норматив как DESIGN-scale prior; огибающую ×0.5…×2 переносить только с меткой ENGINEERING_ASSUMPTION.
physical_world_v1_draft.yaml#parameters.materials.L1_nu,pw_parameter,REUSABLE_GENERIC,PW status=FIXED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=1; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив.,N,Material prior (DESIGN).
physical_world_v1_draft.yaml#parameters.materials.L2_L5_density,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=1; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив каменной соли + интервал округления.,N,Material prior; CF-015 (норматив > плотности галита на 3 %).
physical_world_v1_draft.yaml#parameters.materials.L2_L5_E,pw_parameter,REUSABLE_GENERIC,"PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=3; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив (база); диапазон — LAB_SCALE_DIAGNOSTIC, не массив (TR-039 NON_TRANSFERABLE); модуль массива UNKNOWN (GAP-003).",N,Хранить норматив (DESIGN) и лаб. значения (LAB) раздельно; MASSIF = UNKNOWN; огибающая массива — будущий ENGINEERING_ASSUMPTION с provenance (ADV3-006).
physical_world_v1_draft.yaml#parameters.materials.L2_L5_nu,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив 0.3 + лаб. 0.30–0.45.,N,Material prior.
physical_world_v1_draft.yaml#parameters.materials.L3_density,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив карналлита; СКЗ = карналлит + соль.,N,Material prior; состав СКЗ в 3D — по данным пачки.
physical_world_v1_draft.yaml#parameters.materials.L3_E,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED нормативы карналлита/соли как границы гомогенизации.,N,"Material prior; гомогенизация СКЗ — решение процесса, не мира."
physical_world_v1_draft.yaml#parameters.materials.L3_nu,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=3; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив 0.4 + лаб..,N,Material prior.
physical_world_v1_draft.yaml#parameters.materials.L4_density,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=1; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив сильвинита.,N,Material prior.
physical_world_v1_draft.yaml#parameters.materials.L4_E,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив 0.8 ГПа; диапазон 0.73–1.1 — LAB secant.,N,Как L2_L5_E.
physical_world_v1_draft.yaml#parameters.materials.L4_nu,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=3; decisions=RD-014; EVIDENCE_BACKING: EVIDENCE_BACKED норматив 0.2 ниже лаб. 0.30–0.45 (CF-016).,N,Material prior с конфликтом CF-016.
physical_world_v1_draft.yaml#parameters.materials.L4m_E_equivalent,pw_parameter,REBUILD,"PW status=DERIVED; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=4; decisions=RD-018,RD-024,RD-015,RD-025; EVIDENCE_BACKING: DERIVATION по правилу R3b (ENGINEERING_ASSUMPTION) из норматива и ω блока 6; правило открыто (RD-025).",N,"Не world-величина: вычисляется адаптером из (a,b,h) блока + материалов; дефицит 'только целики' (0.35–0.62 явной осадки) — знание process-model."
physical_world_v1_draft.yaml#parameters.materials.UCS_KR2_SKRU1_lab,pw_parameter,REUSABLE_GENERIC,"PW status=CONSTRAINT_ONLY; transferability=ACCEPT_RANGE; evidence_ids=2; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED (SITE_SPECIFIC, LAB, h/d-зависимо).",N,"Material/strength Quantity (LAB, SKRU1) для пост-проверок."
physical_world_v1_draft.yaml#parameters.materials.long_term_strength_ratio,pw_parameter,REUSABLE_GENERIC,PW status=CONSTRAINT_ONLY; transferability=VKM_REGIONAL_PRIOR; evidence_ids=3; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED лаб. (табл. 6.1 VKM-SRC-025).,N,Strength prior (LAB).
physical_world_v1_draft.yaml#parameters.materials.L4m_nu_equivalent,pw_parameter,REBUILD,"PW status=DERIVED; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=1; decisions=RD-018,RD-024; EVIDENCE_BACKING: DERIVATION по R3b (ENGINEERING_ASSUMPTION).",N,Адаптерная величина.
physical_world_v1_draft.yaml#parameters.materials.L4m_retained_initial_stress_fractions,pw_parameter,REBUILD,"PW status=DERIVED; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=3; decisions=RD-018,RD-024,RD-004; EVIDENCE_BACKING: DERIVATION по R3b; зависит от члена λ и ω.",N,Адаптерная величина explicit_release.
physical_world_v1_draft.yaml#parameters.materials.L4m_mass_convention,pw_parameter,REBUILD,"PW status=MODEL_CHOICE; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=0; decisions=RD-026,RD-024; EVIDENCE_BACKING: NOT_EVIDENCE_BACKED — MODEL_CHOICE RD-026 (evidence_ids пусты); эффект первого порядка (68.5→4.4 мм).",Y,Любая будущая process-model должна явно объявлять соглашение о массе вынутой руды; ограничение отскока — только 3D + подсолевая стратиграфия.
physical_world_v1_draft.yaml#parameters.rheology.creep_law_family,pw_parameter,REUSABLE_GENERIC,"PW status=UNKNOWN; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=5; decisions=RD-007,RD-016; EVIDENCE_BACKING: UNKNOWN на масштабе массива; семейства из реестра CL-01…21.",N,Переносить как UNKNOWN + DISCRETE_SET семейств (MODEL_FORM uncertainty).
physical_world_v1_draft.yaml#parameters.rheology.carnallite_lab_power_law,pw_parameter,REUSABLE_GENERIC,"PW status=REGISTERED_NOT_USED; transferability=INSUFFICIENT_EVIDENCE; evidence_ids=3; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED LAB (CL-01), перенос на массив INSUFFICIENT.",N,rheology_law (LAB) без Transfer на MASSIF.
physical_world_v1_draft.yaml#parameters.rheology.massif_creep_parameters_salt,pw_parameter,REUSABLE_GENERIC,PW status=UNKNOWN; transferability=INSUFFICIENT_EVIDENCE; evidence_ids=0; decisions=RD-016; EVIDENCE_BACKING: UNKNOWN (GAP-004).,N,"UNKNOWN, приоритет поиска CL-12/13/17."
physical_world_v1_draft.yaml#parameters.rheology.normative_abel_kernel,pw_parameter,REUSABLE_GENERIC,"PW status=STRUCTURAL_ALTERNATIVE; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED норматив (Указания), VKM_REGIONAL.",N,rheology_law (DESIGN); нормативные модули — мгновенная часть этой наследственной модели (ADV-039).
physical_world_v1_draft.yaml#parameters.rheology.temperature,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=OTHER_VKM_ANALOG_PRIOR; evidence_ids=1; decisions=RD-002; EVIDENCE_BACKING: EVIDENCE_BACKED OTHER_VKM_SITE (БКПРУ-3).,N,ANALOGUE-Quantity; для СКРУ-1 — UNKNOWN (GAP-005).
physical_world_v1_draft.yaml#parameters.rheology.sylvinite_lab_steady_rates_SKRU3,pw_parameter,REUSABLE_GENERIC,PW status=REGISTERED_NOT_USED; transferability=OTHER_VKM_ANALOG_PRIOR; evidence_ids=6; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED LAB OTHER_VKM_SITE (СКРУ-3).,N,"rheology_law (LAB, SKRU3), ANALOGUE."
physical_world_v1_draft.yaml#parameters.initial_state.gravity,pw_parameter,REUSABLE_GENERIC,PW status=FIXED; transferability=NOT_APPLICABLE; evidence_ids=0; decisions=RD-011; EVIDENCE_BACKING: STANDARD (g=9.81).,N,Константа.
physical_world_v1_draft.yaml#parameters.initial_state.vertical_stress,pw_parameter,REUSABLE_GENERIC,PW status=DERIVED; transferability=NOT_APPLICABLE; evidence_ids=0; decisions=RD-004; EVIDENCE_BACKING: DERIVATION σv=∫ρg dz.,N,В 3D вычислять из 3D-модели плотности (не из одной колонки).
physical_world_v1_draft.yaml#parameters.initial_state.lambda_horizontal_vertical,pw_parameter,REUSABLE_GENERIC,"PW status=HYPOTHESIS_ENVELOPE; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=6; decisions=RD-004,RD-024; EVIDENCE_BACKING: EVIDENCE_BACKED набор гипотез: H60 измерено (БКПРУ-2, OTHER_VKM_SITE), H71 производная вторичная (VKM_REGIONAL), HHYD гипотеза; опорный член H71 — MODEL_CHOICE RD-024.",N,"Uncertainty.kind=DISCRETE_SET {0.6, 0.71, 1.0} с per-member provenance; опорный член не выбирать на уровне мира."
physical_world_v1_draft.yaml#parameters.boundary_conditions.lateral,pw_parameter,LEGACY_ONLY,PW status=ASSUMPTION; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=0; decisions=RD-005; EVIDENCE_BACKING: NOT_EVIDENCE_BACKED (ENGINEERING_ASSUMPTION RD-005).,N,"Численная постановка адаптера, не мир."
physical_world_v1_draft.yaml#parameters.boundary_conditions.base,pw_parameter,LEGACY_ONLY,PW status=ASSUMPTION; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=0; decisions=RD-005; EVIDENCE_BACKING: NOT_EVIDENCE_BACKED (ENGINEERING_ASSUMPTION RD-005).,N,Численная постановка адаптера.
physical_world_v1_draft.yaml#parameters.boundary_conditions.top,pw_parameter,LEGACY_ONLY,PW status=ASSUMPTION; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=0; decisions=RD-005; EVIDENCE_BACKING: STANDARD (свободная поверхность).,N,Численная постановка адаптера.
physical_world_v1_draft.yaml#parameters.time_axis.mining_event,pw_parameter,SUPERSEDED_ASSUMPTION,"PW status=ASSUMPTION; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=0; decisions=RD-008,RD-013; EVIDENCE_BACKING: NOT_EVIDENCE_BACKED (одновременная выемка 3 панелей).",N,"Заменить хронологией событий по панелям/блокам (chronology_event, 1934–1991 для зон СКРУ-1) с temporal_support."
physical_world_v1_draft.yaml#parameters.time_axis.simulated_duration,pw_parameter,SUPERSEDED_ASSUMPTION,PW status=ASSUMPTION; transferability=ENGINEERING_ASSUMPTION_REQUIRED; evidence_ids=0; decisions=RD-016; EVIDENCE_BACKING: NOT_EVIDENCE_BACKED (мгновенный упругий отклик).,N,3D+time: время — ось мира; длительность симуляции — выбор адаптера.
physical_world_v1_draft.yaml#parameters.observation.primary_observable,pw_parameter,REUSABLE_GENERIC,"PW status=FIXED; transferability=NOT_APPLICABLE; evidence_ids=0; decisions=RD-009,RD-017; EVIDENCE_BACKING: MODEL_CHOICE RD-009 по предмету спецчасти.",N,Observation model: u_z реперов (нивелирование) основной; InSAR LOS — вторичный оператор.
physical_world_v1_draft.yaml#parameters.observation.benchmark_spacing,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=RD-017; EVIDENCE_BACKING: EVIDENCE_BACKED практика станций (VKM_REGIONAL).,N,Observation-model prior.
physical_world_v1_draft.yaml#parameters.observation.campaign_frequency_rule,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=RD-017; EVIDENCE_BACKING: EVIDENCE_BACKED правило ВКМ.,N,Observation-model prior (temporal sampling).
physical_world_v1_draft.yaml#parameters.observation.levelling_precision,pw_parameter,REUSABLE_GENERIC,PW status=RANGED; transferability=ACCEPT_RANGE; evidence_ids=2; decisions=RD-017; EVIDENCE_BACKING: EVIDENCE_BACKED (класс IV / ≤1 мм/км).,N,Observation noise prior.
physical_world_v1_draft.yaml#parameters.observation.insar_los_conversion_error,pw_parameter,REUSABLE_GENERIC,"PW status=RANGED; transferability=OTHER_VKM_ANALOG_PRIOR; evidence_ids=3; decisions=RD-017; EVIDENCE_BACKING: EVIDENCE_BACKED синтетические тесты (Бабаянц), OTHER_VKM.",N,Observation noise prior для InSAR-оператора.
physical_world_v1_draft.yaml#parameters.constraints_not_calibration.observed_rate_profile_line_1_2015_2020,pw_parameter,REUSABLE_GENERIC,"PW status=CONSTRAINT_ONLY; transferability=OTHER_VKM_ANALOG_PRIOR; evidence_ids=1; decisions=RD-010; EVIDENCE_BACKING: EVIDENCE_BACKED наблюдение СКРУ-2 (ADV-010), не СКРУ-1.",N,Validation-контекст со scope SKRU2 (не калибровка).
physical_world_v1_draft.yaml#parameters.constraints_not_calibration.pillar_load_degree_SKRU1,pw_parameter,REUSABLE_GENERIC,"PW status=CONSTRAINT_ONLY; transferability=ACCEPT_RANGE; evidence_ids=2; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED зоны СКРУ-1 0.14–0.36 (определение не указано, CF-024).",N,Validation-ограничение режима целиков.
physical_world_v1_draft.yaml#parameters.constraints_not_calibration.normative_boundary_angle,pw_parameter,REUSABLE_GENERIC,PW status=CONSTRAINT_ONLY; transferability=VKM_REGIONAL_PRIOR; evidence_ids=2; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED норматив (50°/55° зависят от редакции).,N,Validation-проверка протяжённости мульды (report-only).
physical_world_v1_draft.yaml#parameters.constraints_not_calibration.normative_final_subsidence_formula,pw_parameter,REUSABLE_GENERIC,PW status=CONSTRAINT_ONLY; transferability=VKM_REGIONAL_PRIOR; evidence_ids=1; decisions=-; EVIDENCE_BACKING: EVIDENCE_BACKED нормативная формула.,N,"subsidence_method в evidence layer; validation-сравнение, не truth."
physical_world_v1_draft.yaml#parameters.constraints_not_calibration.elastic_skeleton_magnitude_note,pw_parameter,LEGACY_ONLY,"PW status=CONSTRAINT_ONLY; transferability=VKM_REGIONAL_PRIOR; evidence_ids=1; decisions=RD-010,RD-016; EVIDENCE_BACKING: факт о legacy-модели (CASE 08: 58 мм против нормативных 2.7–3.2 м).",N,Урок: мгновенная упругость на 1–2 порядка ниже конечного оседания — не benchmark truth.
physical_world_v1_draft.yaml#parameters.constraints_not_calibration.admissible_pillar_load_degree,pw_parameter,REUSABLE_GENERIC,PW status=CONSTRAINT_ONLY; transferability=VKM_REGIONAL_PRIOR; evidence_ids=10; decisions=RD-022; EVIDENCE_BACKING: EVIDENCE_BACKED норматив [C] (редакционно-зависимо: 1992 0.3/0.4; 2014 0.4 сильвинит / 0.30 соль).,N,engineering_rule для пост-проверки; числа CASE 15 внутри — legacy (глубина скв.75).
physical_world_v1_draft.yaml#spatial_approximation,pw_block,SUPERSEDED_ASSUMPTION,"2D plane strain вертикальное сечение (RD-001, MODEL_CHOICE); признанное ограничение: бесконечные панели завышают осадку конечных; 2D не может ограничить отскок массы руды (CASE 22).",N,Заменено reset'ом на 3D+time WorldSpec; 2D-сечения — только как будущие адаптерные сокращения с явной Transfer-записью.
physical_world_v1_draft.yaml#profile,pw_block,SUPERSEDED_ASSUMPTION,Ориентация заимствована у профильной линии №1 Лебедевой (меридиональная; скв.75 не на линии №1; азимут UNKNOWN); геометрия — generic сценарий блока 6.,Y,Профильные линии — survey_line-объекты observation model (линия №1 = база наблюдений СКРУ-2); ориентация камер — атрибут геометрии блоков.
physical_world_v1_draft.yaml#layer_aggregation,pw_block,SUPERSEDED_ASSUMPTION,Ссылка на layer_aggregation.csv L1–L5+L4m (RD-012) с мощностями скв.75.,Y,См. layer_aggregation.csv.
physical_world_v1_draft.yaml#exclusions,pw_block,REUSABLE_GENERIC,"Исключения: HM/затопление ВЗТ, 3D-геометрия панелей, явные камеры, разрушение целиков, закладка как реактивация, калибровка, LEGACY_RETIRED, ансамбль/бенчмарк.",N,"'3D' и 'хронология' больше не исключения; остальные (калибровка, LEGACY_RETIRED, ансамбль/бенчмарк без гейта) — сохранить как governance."
physical_world_v1_draft.yaml#readiness,pw_block,LEGACY_ONLY,"PW v1 = REVIEW_REQUIRED (не FREEZE_READY); блокеры RD-025, семейства по пластам (ADV3-005/035), огибающая модуля массива (ADV3-006).",Y,Заморозка 2D PW v1 снимается с повестки reset'ом; блокеры переоценены в разделе 5 отчёта.
physical_world_v1_draft.yaml#numerical_controls,pw_block,USEFUL_VERIFICATION,"Численные ограничения: d1/W1 DIAGNOSTIC, ε_x/κ_w SECONDARY и сеточно-чувствительны, полоса домена односторонняя, дискретизационная полоса явных эталонов 1.4–8.8 %; текущий эталон CASE 16-v1.",Y,Правила метрик (какие метрики PRIMARY/DIAGNOSTIC) перенести в validation-протокол; числа legacy.
physical_world_v1_draft.yaml#sensitivity_summary,pw_block,LEGACY_ONLY,"Ранжирование CASE 09 (SUPERSEDED) и CASE 17 (по блокам, условно на представление v1).",Y,Числа не цитировать как свойства СКРУ-1; правило 'по блокам' перенести.
physical_world_v1_draft.yaml#open_physics_questions,pw_block,REUSABLE_GENERIC,"Список открытых вопросов: реология массива, λ, представление отработанного слоя, lab→massif, свойства покрывающих, зона провала 1995, закладка/разрушение во времени, 2D vs конечные панели, расположение разреза, высота выемки КрII, ориентация.",N,Перенести в open_question-реестр WorldSpec (кроме 'расположение разреза' и '2D vs конечные панели' — сняты reset'ом).
layer_aggregation.csv#L1_OVERBURDEN,pw_layer,SUPERSEDED_ASSUMPTION,"Слой L1_OVERBURDEN (Q + ПЦТ + ТКТ + СМТ (incl. gypsum clays) + ПП where picked (СМТ of Кудряшов/Соловьёв includes ПП, CF-019)); интервал: surface → ПКС roof as picked: base 171.95 m (borehole 75, RD-021); envelope over the 8 pillar-area boreholes (DC-STRAT-*): 157.05–260.05 m; статус MODEL_CHOICE.",Y,"Заменить stratigraphic_unit-записями 3D-модели; агрегирование в механические слои — правило адаптера, не мира."
layer_aggregation.csv#L2_PKS,pw_layer,SUPERSEDED_ASSUMPTION,"Слой L2_PKS (ПКС (cover rock salt); includes unseparated ПП salt in boreholes without a ПП pick (ADV-014)); интервал: ПКС roof → СКЗ roof: base 40.2 m (borehole 75); envelope over the 8 pillar-area boreholes (DC-STRAT-*): 11.9–55.1 m (26–55 m where ПП not picked, 12–17 m where ; статус MODEL_CHOICE.",Y,"Заменить stratigraphic_unit-записями 3D-модели; агрегирование в механические слои — правило адаптера, не мира."
layer_aggregation.csv#L3_SKZ,pw_layer,SUPERSEDED_ASSUMPTION,"Слой L3_SKZ (карналлитовая пачка = сильвинит-карналлитовая зона, seams Б…К with interseam rock salt (Б = lowest seam of the pack; Б+А); интервал: СКЗ roof → СЗ roof: base 83.35 m (borehole 75); envelope over the 8 pillar-area boreholes (DC-STRAT-*): 59.8–105.2 m (roof-to-roof, CF-002); статус MODEL_CHOICE.",Y,"Заменить stratigraphic_unit-записями 3D-модели; агрегирование в механические слои — правило адаптера, не мира."
layer_aggregation.csv#L4_SZ,pw_layer,SUPERSEDED_ASSUMPTION,"Слой L4_SZ (сильвинитовая пачка/зона КрIII, КрII, КрI, А with interseam rock salt, outside the mined seams (Б belongs to L3; Лебедев); интервал: СЗ roof → ПдКС roof: base 19.3 m (borehole 75); envelope over the 8 pillar-area boreholes (DC-STRAT-*): 18.45–34.48 m; minus the mined layers; статус MODEL_CHOICE.",Y,"Заменить stratigraphic_unit-записями 3D-модели; агрегирование в механические слои — правило адаптера, не мира."
layer_aggregation.csv#L4m_MINED,pw_layer,SUPERSEDED_ASSUMPTION,"Слой L4m_MINED (mined seams АБ and КрII (room-and-pillar); seam В (Вк/Вс, mined at СКРУ-1) = scenario alternative (RD-013)); интервал: scenario geometry (RD-013, ENGINEERING_ASSUMPTION): АБ 3.19 m and КрII 5.30–5.49 m (block 6, 1 СЗП, NW part of СКРУ-1), interseam 5.71–7.21 m; the top of АБ str; статус MODEL_CHOICE.",N,"Заменить stratigraphic_unit-записями 3D-модели; агрегирование в механические слои — правило адаптера, не мира."
layer_aggregation.csv#L5_PDKS,pw_layer,SUPERSEDED_ASSUMPTION,"Слой L5_PDKS (ПдКС (underlying rock salt) down to the model base); интервал: ПдКС roof: base 314.8 m (borehole 75); envelope 293.81–395.1 m → model base (numerical choice, RD-006/RD-019); статус MODEL_CHOICE.",Y,"Заменить stratigraphic_unit-записями 3D-модели; агрегирование в механические слои — правило адаптера, не мира."
research_decisions.csv#RD-001,research_decision,SUPERSEDED_ASSUMPTION,"[MODEL_CHOICE; SPATIAL_APPROXIMATION; pass 1] Physical World v1 is a 2D plane-strain vertical section (scenario section on a pillar-area column; not a type section, ADV-007), not a 3D site model",N,2D plane strain отменён reset'ом (3D+time); 2D-сокращения допустимы лишь как адаптерные с явной Transfer-записью.
research_decisions.csv#RD-002,research_decision,REBUILD,[MODEL_CHOICE; PHYSICS; pass 1] Mechanical process only (quasi-static small deformation); no hydraulic/thermal coupling; isothermal rock mass (temperature enters only as a creep-law parameter),N,"Решение 'только механика, изотермия' — уровень process model; WorldSpec должен хранить гидро/термо-данные (ВЗТ, затопления, T) независимо от выбора процесса."
research_decisions.csv#RD-003,research_decision,REBUILD,[MODEL_CHOICE; GOAF_REPRESENTATION; pass 1] Mined seams represented as an equivalent homogenised mined layer (reduced stiffness and/or time-dependent compliance) at panel scale; explicit chamber/pillar meshing and element deactivation kept as numerical-sensitivity variants,N,"Гомогенизированный отработанный слой — выбор адаптера; мир хранит явную геометрию камер/целиков (a,b,h, ориентация) по блокам."
