row_id,catalog,category,subcategory,item,value_as_printed,unit,site_attribution,scope,spatial_level,depth_or_unit_context,time_context,status,evidence_type,scale,skru1_transfer,evidence_strength,confidence,relevance_normal_skru1,relevance_accident_scenario,worldspec_role,source_ids,locator,vn_ids,prev_evidence_ids,extraction_method,quote_check,visual_recheck,conflict_ref,notes
HYD-062,hydro_evidence_catalog,MINE_DRY_PRACTICE,,Водоснабжения в очистных и подготовительных забоях калийных шахт нет; орошение и пенное пылеподавление не применяются — пылеотсос,вода в забои не подаётся,,калийные рудники ВКМКС,VKM_REGIONAL,working,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,MEDIUM,NONE,BOUNDARY_CONDITION,VKM-SRC-028,VKM-SRC-028 p.79 (§2.1.5 Система пылеподавления),EV-VN-S028-0073,,TEXT_LAYER,EXACT,,,ГУ нормального сценария: технологическая вода в камерах отсутствует (кроме гидрозакладки/пожарного трубопровода).
HYD-063,hydro_evidence_catalog,MINE_WATER_TECHNOGENIC,,Пожарный трубопровод в подземных выработках постоянно заполнен водой под напором 5–10 кГс/см²,5–10,кГс/см²,рудники ВКМКС,VKM_REGIONAL,mine,,,FACT,NORMATIVE,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-020,VKM-SRC-020 p.262 (§8),EV-VN-S020-0443,,TEXT_LAYER,EXACT,,,Потенциальный техногенный источник недонасыщенной воды (утечки не документированы).
HYD-064,hydro_evidence_catalog,MINE_DRAINAGE,,"Водоотлив в сухих рудниках связан с гидрозакладкой (откачка возвратного рассола), а не с естественным притоком; насосы ЦНС/ЦНСК «до 300 м³/мин» (как напечатано; вероятно м³/ч)",до 300 м³/мин [sic]; 130–500 кВт,м³/мин (сомнение в единице),участок гидрозакладки (БКПРУ-1),BKPRU1,mine,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,WEAK,MEDIUM,LOW,LOW,CONTEXT_ONLY,VKM-SRC-020,VKM-SRC-020 p.43 (§1.8),EV-VN-S020-0193,,TEXT_LAYER,EXACT,,,UNIT_DOUBT: «м³/мин» оставлено как напечатано.
HYD-065,hydro_evidence_catalog,MINE_INFLOW_SHAFT,,"СКРУ-1, ствол № 2 (Первый Соликамский калийный рудник): 1930 г. — капёж через швы нижних тюбинговых колец и кирпичную крепь в интервале 131,51–134 м после неудачного оттаивания ледопородного ограждения; дебит до 1 л/ч","до 1 л/ч; 131,51–134 м; 1930",л/ч; м,"СКРУ-1, ствол № 2",SKRU1,working,"интервал 131,51–134 м (тюбинги/кирпич)",1930,FACT,LITERATURE_CITED,NOT_APPLICABLE,SITE_SPECIFIC,MODERATE,HIGH,MEDIUM,HIGH,EVENT_LOG,VKM-SRC-040,"VKM-SRC-040 p.25 (§1.2.2, p.25) | VKM-SRC-040 p.25 (§1.2.2)",EV-VN-S040-0070;EV-VN-S040-0071,,TEXT_LAYER,EXACT,,,"Самое раннее датированное гидро-событие СКРУ-1 в корпусе. Первоисточник — отчёты [26,56,50,51] (в корпусе нет)."
HYD-066,hydro_evidence_catalog,MINE_INFLOW_SHAFT,,"СКРУ-1, ствол № 2: 1935 г. — повторный водоприток на том же участке, источник притока указан как карналлитовый пласт; установлены кейль-кранец и 2 тюбинговых кольца; тампонаж до 152 м (232 т цемента); за первые 20 лет — 6 тампонажей, ~1100 т цемента, ~2 года простоя; пустоты за кирпичной крепью",1935; до 152 м; 232 т; 6 тампонажей/20 лет; ~1100 т; ~2 года простоя,,"СКРУ-1, ствол № 2",SKRU1,working,,1935 и первые ~20 лет эксплуатации,FACT,LITERATURE_CITED,NOT_APPLICABLE,SITE_SPECIFIC,MODERATE,MEDIUM,MEDIUM,HIGH,EVENT_LOG,VKM-SRC-040,"VKM-SRC-040 p.25 (§1.2.2, p.25-26) | VKM-SRC-040 p.26 (§1.2.2)",EV-VN-S040-0072;EV-VN-S040-0073,,TEXT_LAYER,FUZZY_61_ADJ,,HYD-CF13,Атрибуция воды «карналлитовому пласту» на 131–134 м противоречит разрезу ствола 2-бис (сильвинито-карналлитовая зона ниже ~236 м) — HYD-CF13; не использовать как отбивку. Длительная история притоков и растворения за крепью — SITE_SPECIFIC риск по стволу.
HYD-067,hydro_evidence_catalog,MINE_INFLOW_POTENTIAL,,При нарушении верхнего защитного слоя каменной соли общий водоприток из надсолевых пород может составить более 1000–1500 м³/сут,> 1000–1500,м³/сут,ВКМ (оценка учебного пособия),VKM_REGIONAL,mine,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-020,VKM-SRC-020 p.10 (§1.1),EV-VN-S020-0095;EV-VN-S020-0096,,TEXT_LAYER,EXACT,,HYD-CF14,Оценка (ссылка [2]) на порядки ниже фактических аварийных притоков БКПРУ-3/БКПРУ-1 (до 5000 и 1200 м³/ч) — HYD-CF14.
HYD-068,hydro_evidence_catalog,EMERGENCY_UNSPECIFIED,,"Аварийные ситуации отмечены и на шахтных полях СКРУ-1 и СКРУ-2 (даты, места и тип не указаны)",факт упоминания; детали UNKNOWN,,СКРУ-1 (та же фраза источника называет и СКРУ-2),SKRU1,mine_field,,,UNKNOWN,DESCRIPTIVE,NOT_APPLICABLE,SITE_SPECIFIC,WEAK,HIGH,HIGH,HIGH,GAP,VKM-SRC-014,VKM-SRC-014 p.11 (§1.1),EV-VN-S014-0106;EV-VN-S014-0107,,TEXT_LAYER,EXACT,,,"Содержание аварийных обстановок на СКРУ-1 не раскрыто (рассолопроявления? провалы?). Для СКРУ-2 известны 1995 и 2014 гг.; для СКРУ-1 — UNKNOWN. Область (ATTRIBUTION-006, D-17, 26.09.2026): источник прямо называет шахтное поле СКРУ-1 (также СКРУ-2) → SKRU1 с пометкой «также СКРУ-2»; какие обстановки были на каком поле, источник не разделяет."
HYD-069,hydro_evidence_catalog,FLOODING_EVENT,,"БКПРУ-3, 1986: первые рассолопроявления 10 м³/ч в начале января в камере № 50 западного полублока 8-го блока (работы продолжались); 1 марта — 150 м³/ч; 9 марта — ~5000 м³/ч; 12 марта рассолы у околоствольного двора; потеряно ~300 млн т запасов; в конце июля — провал с взрывом газа",10 → 150 → ~5000 м³/ч (янв.–9 марта 1986),м³/ч,"БКПРУ-3, 8-й блок",BKPRU3,block,,1986-01 … 1986-07,FACT,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,STRONG,HIGH,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-025,VKM-SRC-025 p.19 (§1.3),EV-VN-S025-0140;EV-VN-S025-0141;EV-VN-S025-0212,,OCR_VISUALLY_CONFIRMED,FUZZY_82,SRC-025 p19 рендер 110 dpi: все значения и даты CONFIRMED,HYD-CF15,Официальная причина — несоответствие параметров и порядка очистных работ условиям 8-го блока. Скорость эскалации (недели) — масштаб времени аварийного сценария.
HYD-070,hydro_evidence_catalog,FLOODING_EVENT,,"БКПРУ-3, 1986 (по ВКР-диссертации Жукова): 11 января из кровли камеры на 4-й западной панели начал выделяться рассол; 23 июля взрыв газа в полости выщелачивания и обрушение → провал диаметром 130 м; рудник полностью затоплен",11.01.1986; 23.07.1986; провал Ø130 м,м,"БКПРУ-3, 4-я западная панель",BKPRU3,panel,,1986-01-11 … 1986-07-23,FACT,LITERATURE_CITED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,MEDIUM,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-040,"VKM-SRC-040 p.35 (§1.3, p.35-36)",EV-VN-S040-0098,,TEXT_LAYER,NOT_FOUND,,HYD-CF15,"Ссылка не дана. Локализация «4-я западная панель» vs «8-й блок, камера 50» (SRC-025) — разные системы привязки, не обязательно противоречие."
HYD-071,hydro_evidence_catalog,FLOODING_EVENT,,"БКПРУ-3: объём предельно насыщенных растворов, поступивших в рудник до 10.03.1986 — более 250 тыс. м³; места поступления рассолов на 15.01.1986; контур провала по четвертичным отложениям на 01.08.1986, по коренным — на 01.08.1988",>250 тыс. м³ (до 10.03.1986),м³,БКПРУ-3,BKPRU3,mine,,1986-01-15; 1986-03-10; 1986-08-01; 1988-08-01,FACT,MEASURED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,MEDIUM,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-011,VKM-SRC-011 p.39 (текст с.77) | VKM-SRC-011 p.33 (Рис. 1.58 легенда; Рис. 1.60),EV-VN-S011-0727;EV-VN-S011-0728;EV-VN-S011-0596,,TEXT_LAYER,EXACT,,,Даты в формате ГГ.ММ.ДД на легенде рис. 1.58 интерпретированы при экстракции (EV-VN-S011-0596).
HYD-072,hydro_evidence_catalog,FLOODING_EVENT,,"БКПРУ-3: признаки локального скопления рассолов в кровле солей на участке прорыва: Кф СМТ у контакта выше, чем в верхней части СМТ; субвертикальная зона трещиноватости; формы выщелачивания в гипсах; много H2S; температура поступавших рассолов +7,5 °С близка к рассольному горизонту","индикаторы (качественно); +7,5 °С",,БКПРУ-3,BKPRU3,site,,,FACT,INTERPRETATION,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,LOW,HIGH,RESEARCH_REQUIRED,VKM-SRC-011,VKM-SRC-011 p.39 (текст с.76-77),EV-VN-S011-0725,,TEXT_LAYER,EXACT,SRC-011 p39 CONFIRMED,,"Геологический тип аварии (вскрытие скопления рассолов), в отличие от чисто горнотехнического. Индикаторы применимы как гипотезы для мониторинга, не как SKRU-1 факты."
HYD-073,hydro_evidence_catalog,FLOODING_EVENT,,"Трещиноватость ПЦТ в стенках провала БКПРУ-3: трещины тектонические, падение 50–80° (преимущественно субвертикальные), простирание 0–20°, плотность 0,15–1,0 м⁻¹, ширина зоны 12–15 м","0,15–1,0 м⁻¹; 50–80°; 0–20°; 12–15 м",м⁻¹; °; м,провал БКПРУ-3,BKPRU3,site,ПЦТ,,FACT,FIELD_OBSERVATION,FIELD,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,LOW,MEDIUM,PARAMETER_PRIOR,VKM-SRC-011,VKM-SRC-011 p.34 (текст с.66; [6]),EV-VN-S011-0613,,TEXT_LAYER,EXACT,,,"По В.Н. Андрейчуку [6] (монография «Березниковский провал», 1996 — в корпусе нет)."
HYD-074,hydro_evidence_catalog,FLOODING_EVENT,,"БКПРУ-1, 2006: аварийный водоприток 17.10.2006 у рассолосборника на 4–5 западных панелях около геологоразведочной скв. № 17, 300–400 м³/ч (затоплены 2 насосные); 18–20.10 — дополнительные насосы 600–650 м³/ч; 28.10 — рассолы на 6 западной панели, приток 1200 м³/ч, откачка прекращена, затопление неуправляемо",300–400 → 1200 м³/ч (17–28.10.2006),м³/ч,БКПРУ-1 (под г. Березники),BKPRU1,panel,,2006-10-17 … 2006-10-28,FACT,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,STRONG,HIGH,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-014;VKM-SRC-025;VKM-SRC-038;VKM-SRC-040,VKM-SRC-025 p.19 (§1.3 (pp.19-20)) | VKM-SRC-025 p.20 (§1.3) | VKM-SRC-014 p.10 (§1.1 (cont. p.11)) | VKM-SRC-038 p.1 (вводный абзац) | VKM-SRC-040 p.36 (§1.3),EV-VN-S025-0142;EV-VN-S025-0144;EV-VN-S014-0031;EV-VN-S038-0002;EV-VN-S040-0099,,OCR_VISUALLY_CONFIRMED,FUZZY_64,SRC-025 p19–20 рендер 110 dpi: CONFIRMED,HYD-CF16,"Химанализ рассолов однозначно указал на воды надсолевого комплекса → нарушение сплошности ВЗТ (SRC-025 p.20). SRC-040: 4 ЗП, конец октября; SRC-014: западный участок к северу от скв. 17 — совместимые привязки."
HYD-075,hydro_evidence_catalog,FLOODING_EVENT,,"БКПРУ-1: вероятное место нарушения ВЗТ — восточная часть 3–4 западных панелей с двумя выработанными сильвинитовыми пластами — АБ (1964–1965) и КрII (1976–1977); закладка камер 1994–1996 в условиях интенсивного горного давления; максимальные оседания на момент аварии >3,7 м; точное место прорыва не установлено (выработанное пространство недоступно)","АБ 1964–1965; КрII 1976–1977; закладка 1994–1996; оседания >3,7 м",,"БКПРУ-1, 3–4 ЗП",BKPRU1,panel,,1964–2006,FACT,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,LOW,HIGH,SCENARIO_ONLY,VKM-SRC-025,VKM-SRC-025 p.20 (§1.3),EV-VN-S025-0145;EV-VN-S025-0146;EV-VN-S025-0148,,OCR_VISUALLY_CONFIRMED,FUZZY_81,SRC-025 p20 рендер 110 dpi CONFIRMED,,"Важно для СКРУ-1 как аналог старых панелей, заложенных с большим запаздыванием: ~30–40 лет между выемкой и аварией. Интерпретация «вероятно» — авторская."
HYD-076,hydro_evidence_catalog,FLOODING_EVENT,,"БКПРУ-1: провалы над затопленным рудником — 1-й 28.07.2007 (к ноябрю 2007 — 300×200 м), 2-й 2010 (у ж/д станции), 3-й 2011 (промплощадка БШСУ), 4-й 2015 (район школы № 26)",2007-07-28 (300×200 м к 11.2007); 2010; 2011; 2015,м,г. Березники над БКПРУ-1,BKPRU1,site,,2007–2015,FACT,LITERATURE_CITED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-018;VKM-SRC-025;VKM-SRC-040,VKM-SRC-040 p.36 (§1.3) | VKM-SRC-025 p.20 (§1.3) | VKM-SRC-018 p.4 (p.4),EV-VN-S040-0103;EV-VN-S025-0147;EV-VN-S018-0027,,TEXT_LAYER,EXACT,,,Временной лаг «затопление → провалы» 9 мес.–9 лет — масштаб времени аварийного сценария.
HYD-077,hydro_evidence_catalog,FLOODING_RESPONSE,,"Поверхностный отклик над затопленным БКПРУ-1 (2014–2022): неравномерные осадки зданий по гидростатическим нивелирам (35+ зданий), скорости оседаний до сотен мм/год по InSAR у провалов; отселение и снос","до ~300–600 мм/год (InSAR, суммирование пар); PS до 255–320 мм/год",мм/год,г. Березники,BKPRU1,site,,2014–2022,FACT,MEASURED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,MEDIUM,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-003;VKM-SRC-004;VKM-SRC-017,"VKM-SRC-003 p.48 (§3.2 p.48) | VKM-SRC-004 p.7 (p.7 / Рис. 2 вверху) | VKM-SRC-017 p.1 (Аннотация) | VKM-SRC-017 p.1 (pp.1-8) | VKM-SRC-004 p.2 (pp.2,7,9)",EV-VN-S003-0180;EV-VN-S004-0039;EV-VN-S017-0003;EV-VN-S017-0067;EV-VN-S004-0082,,TEXT_LAYER,EXACT,,,Сводная строка; детальные значения — поток мониторинга/InSAR. Разные методы дают разные скорости (суммирование vs PS) — не сводить. Не СКРУ-1.
HYD-078,hydro_evidence_catalog,FLOODING_MODEL,,"Моделирование последствий затопления БКПРУ-1 (ИГЭ РАН + ГИ УрО РАН): наиболее растворим карналлитовый пласт В; полное донасыщение рассола по MgCl2 через 180–210 сут; уменьшение ширины МКЦ до 8,8 м (без закладки) / 8,4 м (заложенные); оседания до 3,2 м к моменту полного затопления; растворение карналлитовых МКЦ начнётся при оставшемся объёме ~20 млн м³","180–210 сут; 8,8/8,4 м; 3,2 м; ~20 млн м³",,БКПРУ-1,BKPRU1,mine_field,,прогноз (публ. 2009),DERIVATION,MODEL_CALIBRATED,CALIBRATED_EFFECTIVE_MODEL,OTHER_VKM_SITE_ANALOGUE,WEAK,MEDIUM,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-038,"VKM-SRC-038 p.1 (вводный абзац) | VKM-SRC-038 p.2 (с. 241, 1-я колонка) | VKM-SRC-038 p.4 (с. 243, 2-я колонка (рис. 2)) | VKM-SRC-038 p.6 (с. 245) | VKM-SRC-038 p.2 (с. 241, 1–2 колонки)",EV-VN-S038-0007;EV-VN-S038-0008;EV-VN-S038-0009;EV-VN-S038-0028;EV-VN-S038-0038;EV-VN-S038-0011;EV-VN-S038-0037,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,"MODEL OUTPUT третьей стороны, не наблюдения. Механизм: деградация МКЦ → разрушение ВЗТ → карст → провал; провал маловероятен, если нарушение на заключительной стадии затопления (фактор времени)."
HYD-079,hydro_evidence_catalog,FLOODING_EVENT,,"СКРУ-2, 2014: в рудник начали поступать надсолевые (пресные) воды; к ~2016–2017 приток снижен до 100–500 м³/сут; борьба продолжается и в 2024 г.",100–500 м³/сут (после мероприятий),м³/сут,СКРУ-2 (соседнее поле СКРУ-1),SKRU2,mine,,2014 → ≥2024,FACT,LITERATURE_CITED,NOT_APPLICABLE,NEIGHBOUR_MINE_ANALOGUE,MODERATE,HIGH,MEDIUM,HIGH,EVENT_LOG,VKM-SRC-021;VKM-SRC-040,VKM-SRC-040 p.36 (§1.3) | VKM-SRC-021 p.2 (введение),EV-VN-S040-0100;EV-VN-S040-0101;EV-VN-S021-0012;EV-VN-S040-0125,,TEXT_LAYER,EXACT,,HYD-CF17,"Результат: единственный задокументированный гидро-инцидент в непосредственном соседстве СКРУ-1 в новейшее время; место/дата прорыва и влияние на гидрорежим и оседания в районе межшахтного целика СКРУ-1–СКРУ-2 — UNKNOWN. Утверждение автора о неизбежности полного затопления — прогноз, не факт."
HYD-080,hydro_evidence_catalog,FLOODING_EVENT,,"СКРУ-2, 1-2 СВП: 05.01.1995 массовое обрушение (Ms 4,2) без затопления; последствия — провалы в 2014 и 2018 гг.; прогноз новых провалов 400–450 м на СЗ","провалы 2014, 2018",,"СКРУ-2, 1-2 СВП у целика СКРУ-1–СКРУ-2",SKRU2,panel,,1995-01-05; 2014; 2018,FACT,DESCRIPTIVE,NOT_APPLICABLE,NEIGHBOUR_MINE_ANALOGUE,MODERATE,HIGH,MEDIUM,HIGH,EVENT_LOG,VKM-SRC-012,"VKM-SRC-012 p.33 (§1.4.2 (pp.31-33)) | VKM-SRC-012 p.31 (§1.4.2 «События 1995 года», [42])",EV-VN-S012-0166;EV-VN-S012-0142,,TEXT_LAYER,EXACT,,HYD-CF17,"Связь провалов 2014 г. с водопритоком 2014 г. в SRC-012 не утверждается — не отождествлять. Детально — seismic_geophysics_catalog. Прогноз новых провалов (400–450 м на СЗ) — прогноз источника, не наблюдение: эта часть строки имеет статус DERIVATION, наблюдениями являются обрушение 1995 г. и провалы 2014 и 2018 гг."
HYD-081,hydro_evidence_catalog,FLOODING_CHRONOLOGY,,"Хронология затоплений в ВКР (введение) искажена: затопление БКПРУ-3 и БКПРУ-1 отнесено к 1986 г., а приостановка работ на СКРУ-2 — к 2006 и 2014 гг.",искажённая формулировка,,ВКМКС,VKM_REGIONAL,deposit,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,GAP,WEAK,HIGH,NONE,LOW,CONTEXT_ONLY,VKM-SRC-023,VKM-SRC-023 p.10 (rendered p.10; Введение),EV-VN-S023-0024;EV-VN-S023-0025;EV-VN-S023-0026,,DOCX_TEXT,EXACT,,HYD-CF17,"В той же ВКР (§2.3) — корректно: БКПРУ-3 1986, БКПРУ-1 2006. Приоритет — первичные/профильные источники (SRC-025, SRC-011, SRC-021)."
HYD-082,hydro_evidence_catalog,FLOODING_CONTEXT,,"Длительность эксплуатации до затопления/прорыва: БКПРУ-3 ~15 лет, СКРУ-2 >40 лет, БКПРУ-1 >70 лет (автор связывает тяжесть последствий с объёмом выработанного пространства)",~15 / >40 / >70 лет,лет,"БКПРУ-3, СКРУ-2, БКПРУ-1",VKM_REGIONAL,mine,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,MEDIUM,CONTEXT_ONLY,VKM-SRC-040,VKM-SRC-040 p.36 (§1.3),EV-VN-S040-0102,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-083,hydro_evidence_catalog,FLOODING_CONTEXT,,"Типология аварий: (1) чисто геологические — вскрытие каналов, гидравлически связывающих пласты с водоносными горизонтами; (2) притоки из-за потери водонепроницаемости ВЗТ, вызванной горными работами",2 типа,,ВКМКС,VKM_REGIONAL,deposit,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,HIGH,HIGH,CONSTRAINT_CHECK,VKM-SRC-025,VKM-SRC-025 p.20 (§1.3) | VKM-SRC-025 p.5 (Введение),EV-VN-S025-0149;EV-VN-S025-0011,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-084,hydro_evidence_catalog,FLOODING_CONTEXT,,"Катастрофические провалы БКПРУ-3 (1986), БКПРУ-1 (2006) и провал на ж/д путях (2010) произошли в геодинамических активных зонах; почти все важнейшие аварии и эпицентры M ≥ 2,5 — в зонах разломов",3 события; качественная пространственная связь,,ВКМКС,VKM_REGIONAL,deposit,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,MEDIUM,MEDIUM,HIGH,RESEARCH_REQUIRED,VKM-SRC-011;VKM-SRC-018,VKM-SRC-018 p.4 (p.4) | VKM-SRC-011 p.30 (текст с.59; рис. 1.51),EV-VN-S018-0028;EV-VN-S011-0540,,TEXT_LAYER,NOT_FOUND,,,"Без базовой частоты и статистического теста — это априорный слой опасности, не причинная связь (реестр: без произвольных множителей свойств)."
HYD-085,hydro_evidence_catalog,FLOOD_PROTECTION,,"Защита от затопления: отработка гидроизолированными участками с предохранительными гидроизолирующими целиками и при необходимости водонепроницаемыми перемычками при аварийных рассолопроявлениях (ФНиП п.211, приказ № 505 от 08.12.2020; Указания)",гидроизолированные участки; перемычки,,ВКМКС (СКРУ-2: 3 участка; СКРУ-3: 5 блоков; БКПРУ-2: 3 блока),VKM_REGIONAL,mine_field,,,FACT,NORMATIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,MEDIUM,HIGH,CONSTRAINT_CHECK,VKM-SRC-012;VKM-SRC-014;VKM-SRC-026;VKM-SRC-037,"VKM-SRC-012 p.13 (§1.1, сноска 1) | VKM-SRC-026 p.4 (Введение, ссылка [1]) | VKM-SRC-026 p.9 (§2, ссылка [5]) | VKM-SRC-014 p.28 (§2.1) | VKM-SRC-014 p.85 (§3.2) | VKM-SRC-014 p.102 (§3.4) | VKM-SRC-014 p.102 (§3.4, Рис. 3.17) | VKM-SRC-037 p.34 (§2.2, с.67; рис. 2.4)",EV-VN-S012-0021;EV-VN-S026-0010;EV-VN-S026-0044;EV-VN-S014-0340;EV-VN-S014-0553;EV-VN-S014-0656;EV-VN-S014-0657;EV-VN-S037-0280,,TEXT_LAYER,EXACT,,,Разбиение поля СКРУ-1 на гидроизолированные участки в корпусе не описано (GAP). Объём врубов под капитальные перемычки 410–550 м³ (БКПРУ-2).
HYD-086,hydro_evidence_catalog,FLOOD_PROTECTION,,Межшахтные целики — исключительно предохранительные (защита сопряжённых рудников от затопления); нормативная ширина 200 м,200,м,межшахтные целики ВКМКС (в т.ч. СКРУ-1–СКРУ-2),VKM_REGIONAL,intermine_pillar,,,FACT,NORMATIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,HIGH,HIGH,CONSTRAINT_CHECK,VKM-SRC-012,VKM-SRC-012 p.13 (§1.1) | VKM-SRC-012 p.16 (§1.1 (end)) | VKM-SRC-012 p.15 (формула (1.2)),EV-VN-S012-0020;EV-VN-S012-0035;EV-VN-S012-0031,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-087,hydro_evidence_catalog,FLOOD_PROTECTION,,"«Мокрая ликвидация» участка поля или всего рудника — крайняя мера против провалов при прорыве пресных вод (методика районирования по опасности затопления, 2024)",мера,,рудники ВКМКС,VKM_REGIONAL,mine,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,LOW,HIGH,SCENARIO_ONLY,VKM-SRC-021,VKM-SRC-021 p.5 (заключение),EV-VN-S021-0047;EV-VN-S021-0048,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-088,hydro_evidence_catalog,NORMATIVE_TIMELINE,,"Редакции «Указаний по защите рудников от затопления…»: ВНИИГ 1985; ВНИИГ 2004; СПб 2008 (+Методические рекомендации); ред. 2014, введ. 30.03.2017; «Указания (мероприятия)… Ч.1» ред. 2022 (текст: «принята в 2023 г.»)",1985; 2004; 2008; 2014/2017; 2022/2023,,ВКМКС,VKM_REGIONAL,deposit,,1985–2023,FACT,NORMATIVE,NOT_APPLICABLE,REGIONAL_PRIOR,STRONG,HIGH,MEDIUM,MEDIUM,EVENT_LOG,VKM-SRC-011;VKM-SRC-019;VKM-SRC-021;VKM-SRC-025;VKM-SRC-031;VKM-SRC-033;VKM-SRC-034;VKM-SRC-037,"VKM-SRC-037 p.230 (Список литературы, № 20) | VKM-SRC-025 p.198 (Список литературы [77]; применение в §3.1 (c3)) | VKM-SRC-033 p.5 (Список литературы [1]) | VKM-SRC-011 p.128 (стр. 255; Рис. 4.2 ('Методические рекомендации к [291]')) | VKM-SRC-031 p.4 (Библ. список [1]) | VKM-SRC-019 p.5 (Библ. [3]) | VKM-SRC-021 p.2 (введение, ссылки [3],[4]) | VKM-SRC-021 p.5 (текст p.2 «В 2023 году» vs ссылка [3]) | VKM-SRC-034 p.5 (Библиографический список)",EV-VN-S037-1233;EV-VN-S025-1139;EV-VN-S033-0029;EV-VN-S011-2074;EV-VN-S031-0029;EV-VN-S019-0017;EV-VN-S021-0017;EV-VN-S021-0018;EV-VN-S034-0054,,OCR_VISUALLY_CONFIRMED,FUZZY_65,,HYD-CF18,"Сами «Указания» ни в одной редакции в корпусе нет. Нормативные критерии для конкретной панели СКРУ-1 зависят от редакции, действовавшей на дату проектирования (information lifecycle). Редакция 2023 добавила критерий допустимых наклонов (прогиб ВЗТ / глубина)."
HYD-089,hydro_evidence_catalog,KARST_NATURAL,,"Карстовыми процессами затронуто 27 % площади месторождения; выщелачивание верхних горизонтов соли водами СМТ, особенно на поднятиях, связанных с гидросетью; природные мульды оседания",27 %,% площади,ВКМКС,VKM_REGIONAL,deposit,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,MEDIUM,MEDIUM,CONTEXT_ONLY,VKM-SRC-020,VKM-SRC-020 p.10 (§1.1),EV-VN-S020-0093;EV-VN-S020-0092;EV-VN-S020-0094;EV-VN-S020-0253,,TEXT_LAYER,EXACT,,,"Естественные (негорные) мульды оседания — фоновый источник деформаций поверхности, который надо отделять от горнотехнического (открытый вопрос EV-VN-S011-3758). Цифра 27 % без ссылки (учебное пособие 1998)."
