geo_id,feature_type,schema_structure_kind,feature_tags,evidence_basis,basis_assignment,observation_method,name_as_printed,location_as_printed,dimensions_as_printed,orientation_as_printed,affected_units,description,source_id,pdf_page,locator,vn_id,existing_evidence_ids,record_kind,status,evidence_type,scope,scale,skru1_relevance,spatial_level,extraction_method,quote_check,confidence,notes,review_note
GEO-0412,replacement_anomaly,anomaly,replacement_anomaly,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,selective replacement interpretation,,,,,selective replacement interpretation | Aggressive solutions replaced sylvite by halite: NaCl increase detected in all even layers (esp. 2 and 4); CaSO4 and Н.О. inert during replacement; Br zonality confirms selective replacement since Br is bound mainly to sylvite [199].,VKM-SRC-011,59,стр. 116,EV-VN-S011-1118,,claim,DERIVATION,INTERPRETATION,BKPRU2,FIELD,OTHER_VKM_SITE,seam,TEXT_LAYER,EXACT,HIGH,,
GEO-0413,fold,fold,fold,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,§2.4 sublatitudinal structures,,,,,"§2.4 sublatitudinal structures | §2.4: two systems of sublatitudinal structures on the top of the salt sequence - Durinsky and Borovitsky, long called 'troughs' (прогибы); both are complex, and views on their genesis evolved as geology was refined.",VKM-SRC-011,59,"§2.4, стр. 116",EV-VN-S011-1119,,claim,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,deposit,TEXT_LAYER,EXACT,HIGH,,
GEO-0414,fold,fold,fold,DIRECT_OBSERVATION,RULE_BASED (keywords),BOREHOLE,Ереминский вал,crowns southern slope of Gulinsky trough; only in western part of Durinsky area,"highest salt top -41,2 m (skv. 657); mean elevation -64 m",,,"swell (positive salt-top structure) | Ереминский вал | Дуринская площадь | crowns southern slope of Gulinsky trough; only in western part of Durinsky area | highest salt top -41,2 m (skv. 657); mean elevation -64 m",VKM-SRC-011,59,стр. 117-118,EV-VN-S011-1126,,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0415,fold,fold,fold,DIRECT_OBSERVATION,RULE_BASED (keywords),BOREHOLE,Косиковский вал,between Usovsky and Gulinsky troughs; from skv. 30д (W) to skv. 534 (E),11 km long; max salt top -10 m (skv. 649); mean elevation -52 m (Ereminsky -64 m),,,swell | Косиковский вал | Дуринская площадь | between Usovsky and Gulinsky troughs; from skv. 30д (W) to skv. 534 (E) | 11 km long; max salt top -10 m (skv. 649); mean elevation -52 m (Ereminsky -64 m),VKM-SRC-011,60,стр. 118,EV-VN-S011-1148,,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0416,fold,fold,fold,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,Пашковское поднятие,on ПП-absence strip east of N slope of Kosikovsky swell,,,ПП,uplift | Пашковское поднятие | Дуринская площадь | on ПП-absence strip east of N slope of Kosikovsky swell | ,VKM-SRC-011,60,стр. 118,EV-VN-S011-1150,,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0417,replacement_anomaly,anomaly,replacement_anomaly,DIRECT_OBSERVATION,RULE_BASED (keywords),MINE_WORKING/CORE/SHAFT,anomalous ПП section skv. 281,,,,ПП;СМТ;ТКТ,"anomalous ПП section skv. 281 | Skv. 281: ПП 211,8 m (≈2x deposit-average thickness of the whole СМТ); limestone beds (same bituminous limestone pack also in lower ТКТ, strongly brecciated in the middle); tectonic disturbance in core near base of clayey marl (crumpled/torn gypsum interlayers, slickensides); 6,2 m rock salt bed underlain and overlain by limestone - contradicts the canon of halogenic-formation sequence (suggests tectonic repetition/disturbance).",VKM-SRC-011,60,"стр. 119, Табл. 2.16, 2.17",EV-VN-S011-1165,,claim,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,borehole,TEXT_LAYER,EXACT,HIGH,,
GEO-0418,salt_dissolution_zone,salt_dissolution_zone,salt_dissolution_zone;fold,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,elevation,,Косиковский вал -52 м; Ереминский вал -64 м (средние отметки кровли солей),,соляное зеркало,elevation |  | Косиковский вал -52 м; Ереминский вал -64 м (средние отметки кровли солей) | -64 | -52 | м | соляное зеркало | кровля соляной толщи | Дуринская площадь,VKM-SRC-011,60,стр. 118,EV-VN-S011-1177,,parameter,FACT,CALCULATED_BY_AUTHOR,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0419,fault,fault,fault,DIRECT_OBSERVATION,RULE_BASED (keywords),MINE_WORKING/CORE/SHAFT,local thrust faulting repeating the section in salt-marl cover,,,,,local thrust faulting repeating the section in salt-marl cover | normal chemogenic sequence limestone -> dolomite -> gypsum(anhydrite) -> rock salt violated (salt between limestones) + slickensides/crumpled gypsum in core -> thrust repetition | single borehole core description,VKM-SRC-011,61,стр. 120,EV-VN-S011-1180,,process_mechanism,DERIVATION,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,borehole,TEXT_LAYER,EXACT,HIGH,,
GEO-0420,salt_dissolution_zone,salt_dissolution_zone,salt_dissolution_zone;fold,DIRECT_OBSERVATION,RULE_BASED (keywords),BOREHOLE,hypergene karst (dissolution) of salt top on swell crests,,,,,"hypergene karst (dissolution) of salt top on swell crests | groundwater dissolution destroyed upper salt sequence incl. potash on crests of swells -> gypsum-clay caps (кепроки) with 'hematite interlayers' as residues of former potash seams (skv. 657, 451, 658, 660, 542, 274 on Ereminsky; 519, 649 on Kosikovsky); absence in trough thalwegs/slopes explained in Ch. III by the trough-forming mechanism | borehole observations of caps and hematite interlayers",VKM-SRC-011,61,стр. 121,EV-VN-S011-1185,,process_mechanism,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0421,fold,fold,fold;oil_gas_structure,DIRECT_OBSERVATION,RULE_BASED (keywords),BOREHOLE,subsalt bed (ГАТ roof) morphology,,,,ГАТ,subsalt bed (ГАТ roof) morphology | Durinsky area: subsalt bed nearly horizontal in the western half [55]; in the east ГАТ roof rises at up to 1° toward the folded Urals; weak local highs/lows; largest ГАТ-roof uplift (oil well 26) linked by B.M. Golubev to a swell of rock salt in upper ГАТ. Top and base of salt have different morphology.,VKM-SRC-011,62,стр. 122,EV-VN-S011-1264,,claim,FACT,LITERATURE_CITED,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0422,fold,fold,fold;dip;oil_gas_structure,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,Юрчукское и Чашкинское месторождения нефти,"ГАТ roof plan (Fig. 1.61) shows WSW-striking structures, no submeridional isohypses; Chashkino ГАТ-roof structure aligned with Gulinsky trough axis",,,ГАТ,"oil fields (in production) | Юрчукское и Чашкинское месторождения нефти | Дуринская площадь | ГАТ roof plan (Fig. 1.61) shows WSW-striking structures, no submeridional isohypses; Chashkino ГАТ-roof structure aligned with Gulinsky trough axis | ",VKM-SRC-011,62,стр. 122,EV-VN-S011-1266,,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,site,TEXT_LAYER,EXACT,HIGH,,
GEO-0423,fault,fault,fault;fold;oil_gas_structure,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,fault beneath Gulinsky trough,,,,ГАТ,fault beneath Gulinsky trough | At the Chashkino oil field a sharp step of ГАТ-roof elevation indicates a fault with the northern block raised relative to the southern; supported by drilling-mud loss zones recorded while drilling oil wells (see §I.3.3). Fault aligned with Gulinsky trough axis -> subsalt tectonic control of the trough.,VKM-SRC-011,62,стр. 122,EV-VN-S011-1267,,claim,DERIVATION,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0424,fault,fault,fault;oil_gas_structure,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,,,,,,drilling-mud loss (поглощение бурового раствора) zones during oil-well drilling near Chashkino oil field | permeable fault zone in subsalt/salt section | not given,VKM-SRC-011,62,стр. 122,EV-VN-S011-1268,,hydro,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,site,TEXT_LAYER,EXACT,HIGH,,
GEO-0425,fault,fault,fault,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,fault indicators in salt and suprasalt,,,,,"fault indicators in salt and suprasalt | Borehole data show fault indicators not only in subsalt rocks but, much more clearly, in the salt and suprasalt sequences (continued on next page).",VKM-SRC-011,62,стр. 123,EV-VN-S011-1307,,claim,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0426,fault,fault,fault;fold,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,direct fault evidence in Durinsky boreholes,,,,,"direct fault evidence in Durinsky boreholes | Fault indicators in cores (Durinsky area): tectonic breccias, crushing zones, slickensides, crumpled rocks, steep dips; concentrated on S side of Usovsky trough and in/around Gulinsky trough and Ereminsky swell; plus section doubling (281, 32, 302, 665, 666, 1048). Faults are shown on schematic maps/sections based on these data [55, 257].",VKM-SRC-011,63,стр. 124-125,EV-VN-S011-1308,,claim,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0427,fault,fault,fault;fold,DIRECT_OBSERVATION,RULE_BASED (keywords),MINE_WORKING/CORE/SHAFT,tectonic repetition (thrusting/folding) of salt sequence parts,,,,МГ,"tectonic repetition (thrusting/folding) of salt sequence parts | faulting in salt and suprasalt sequences on S side of Gulinsky trough and inside Ereminsky swell -> doubled potash seams/МГ below the normal potash deposit -> classical stratigraphy violated; likely more frequent than detected because of lack of clear markers in core descriptions | multiple boreholes (281, 32, 302, 665, 666, 1048)",VKM-SRC-011,63,стр. 125,EV-VN-S011-1328,,process_mechanism,DERIVATION,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0428,fault,fault,fault;replacement_anomaly;fold;oil_gas_structure,MAP_INTERPRETATION,RULE_BASED (keywords),GEOPHYSICS,alignment of local anomalies,,,,,"alignment of local anomalies | Local geological anomalies of Durinsky area (Fig. 2.53: copper shows, sylvinites in secondary position, black aragonite veins, magnetite, oil shows, section repetition) are found by boreholes forming two lines: along the Usovsky trough axis, and between the Gulinsky trough axis and Ereminsky swell -> common genesis with the main structures (fault-related fluid pathways).",VKM-SRC-011,64,"стр. 126, Рис. 2.53",EV-VN-S011-1329,,claim,DERIVATION,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,FUZZY_62,HIGH,,
GEO-0429,fault,fault,fault;disturbed_zone,DIRECT_OBSERVATION,RULE_BASED (keywords),MINE_WORKING/CORE/SHAFT,hypogene (deep-fluid) mineralization along fault zones,,,,ТКТ;ПП;ПЦТ;ГАТ,"hypogene (deep-fluid) mineralization along fault zones | ascending fluids along faults -> calcite+pyrite and calcite+quartz+pyrite veins (skv. 522: ТКТ 240,9-244,2 m; ПП 356,6-378,4 m; pyritization 203,8-571,4 m), magnetite+malachite in sandstone streaks (skv. 550: 241,0-251,2 m) and pyrite-calcite veins in limestone (251,2-285,3 m), chalcopyrite in ПЦТ conglomerate (skv. 648: 293,7-295,3 m) with pyritization from ГАТ to mid-ПЦТ associated with fracturing/brecciation | core observations in several boreholes",VKM-SRC-011,64,стр. 127,EV-VN-S011-1341,,process_mechanism,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0430,salt_dissolution_zone,salt_dissolution_zone,salt_dissolution_zone;fold,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,Боровицкий прогиб,"sublatitudinal, from skv. 936 (W) to 733 (E); W flank thalweg at 936, 853, 289",16 km; lowest salt mirror -255 m (skv. 853); depth ≈275 m relative to salt mirror in skv. 850; on ПдКС-roof map W flank does not reach 936,,salt mirror;ПдКС,"trough of salt top | Боровицкий прогиб | Боровицкая площадь | sublatitudinal, from skv. 936 (W) to 733 (E); W flank thalweg at 936, 853, 289 | 16 km; lowest salt mirror -255 m (skv. 853); depth ≈275 m relative to salt mirror in skv. 850; on ПдКС-roof map W flank does not reach 936",VKM-SRC-011,64,стр. 127,EV-VN-S011-1346,,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0431,fold,fold,fold,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,Южно-Боровицкий вал,on ПдКС-roof map from skv. 152 (W) almost to 851 (E); on salt-mirror map masked by submeridional structural noses and short depressions,~23 km long; max height 115 m relative to -100 m isoline (skv. 856),,ПдКС,swell | Южно-Боровицкий вал | Боровицкая площадь | on ПдКС-roof map from skv. 152 (W) almost to 851 (E); on salt-mirror map masked by submeridional structural noses and short depressions | ~23 km long; max height 115 m relative to -100 m isoline (skv. 856),VKM-SRC-011,64,стр. 127,EV-VN-S011-1347,,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0432,fold,fold,fold,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,ПП and ПКС on Borovitsky area,,,,ПП;ПКС,"ПП and ПКС on Borovitsky area | Borovitsky area: ПП widespread except over South-Borovitsky swell and a structural nose near skv. 284 and 184 (merging E with ПП absence zones of the Potymkinsky dome); max ПП 170,2 m (skv. 864, N slope of trough, Fig. 2.55); 1-11 rhythm-packs; unusual ПП in skv. 54 (5 cm red sylvinite in rock salt 139 m from ПКС roof) and 898 (5 cm variegated sylvinite 113 m from ПКС roof); ПКС usually 18-20 m, max 31 m (864).",VKM-SRC-011,64,"стр. 127, Рис. 2.54в, 2.55",EV-VN-S011-1349,,claim,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0433,fold,fold,fold,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,Потымкинский купол,zones of ПП absence,,,ПП,dome | Потымкинский купол | ВКМКС (E of Borovitsky area) | zones of ПП absence | ,VKM-SRC-011,64,стр. 127,EV-VN-S011-1350,,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,,
GEO-0434,salt_dissolution_zone,salt_dissolution_zone,salt_dissolution_zone;replacement_anomaly;fold,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,potash distribution Borovitsky area,,,,salt mirror,"potash distribution Borovitsky area | Borovitsky area: potash deposit absent between axes of main structures, merging E with a large potash-free area of the Potymkinsky dome; outcrops of potash stratigraphic analogues on salt mirror on S slope of South-Borovitsky swell and at NE end of the trough; potash deposit in trough axis lies 320-370 m lower (skv. 54, 853) than on S slope of the swell (skv. 849, 850); absence on swell crest due to hypergene karst (gypsum-clay cap with 'hematite' interlayers in skv. 284, 854 etc.).",VKM-SRC-011,65,"стр. 128-129, Рис. 2.54",EV-VN-S011-1366,,claim,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,NOT_FOUND,HIGH,,
GEO-0435,fold,fold,fold,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,other:elevation_difference_potash_deposit,,320—370 м,,,"other:elevation_difference_potash_deposit |  | 320—370 м | 320 | 370 | м | калийная залежь | КЗ | 4 | trough axis (54, 853) vs S slope of South-Borovitsky swell (849, 850)",VKM-SRC-011,65,стр. 129,EV-VN-S011-1367,,parameter,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0436,fold,fold,fold,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,thickness,,"trough axis: 289 476,3; 7-огн 472,6; 853 402,8 м; swell: 854 149,8; 856 118,4; 849 123,3 м",,СМТ;ТКТ;ПЦТ,"thickness |  | trough axis: 289 476,3; 7-огн 472,6; 853 402,8 м; swell: 854 149,8; 856 118,4; 849 123,3 м | 118.4 | 476.3 | м | надсолевой комплекс | suprasalt complex (СМТнс+ТКТ+ПЦТ...) | 6 | Borovitsky area",VKM-SRC-011,65,стр. 129,EV-VN-S011-1386,,parameter,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL,borehole,TEXT_LAYER,EXACT,HIGH,,
GEO-0437,fault,fault,fault;weak_layer;fold;dip,GEOLOGICAL_MODEL,RULE_BASED (keywords),GEOPHYSICS,,,,,ПЦТ;ТКТ;СМТ;ПП;ПКС;КП;СП;МГ;ПдКС;ГАТ,"schematic geological cross-section (N-S) through Borovitsky area | 57 | 864 | 289 | 7-ОГН | 855 | 867 | 856 | 857 | 284 | м А.О. from +200 to -500 | 0-0,5-1 km bar (strong vertical exaggeration) | Q, ПЦТ, ТКТ, СМТ, ПП, ПКС, КП, СП, МГ, ПдКС, ГАТ (глинисто-ангидритовая порода) | ГАТ roof ~ -400...-420 m A.O. nearly flat; ПдКС swell (South-Borovitsky) rising to ~0 m A.O.; trough filled by ПП and ПЦТ; inferred faults (red dashed) near 289/7-ОГН and 856; potash packs dip steeply into trough on N side",VKM-SRC-011,65,Рис. 2.55,EV-VN-S011-1388,,geophysics,INTERPOLATION,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,district,VISUAL_READ,EXACT,MEDIUM,Values read visually from axis only (no digitization).,
GEO-0438,salt_dissolution_zone,salt_dissolution_zone,salt_dissolution_zone;fold,MAP_INTERPRETATION,RULE_BASED (keywords),GEOPHYSICS,,,,,salt mirror,"thalweg profiles of salt mirror (absolute elevation, m) along troughs, W-E | 667 (start, ~-100); 656 -290; 209 -311; 209а -417; 301 -428; 155 -414; 521 -475; створ 264-517 -300 | створ 283-272 -195; 81 -331; 900 -366; 651 -381; створ 648-550 -220 | 936 -36; 853 -255; 289 -224; 8-ОГН -179; 733 -78 | -100..-500 m (а), 0..-400 m (в) | 0-2-4 km",VKM-SRC-011,67,Рис. 2.57,EV-VN-S011-1402,,geophysics,FACT,MEASURED,VKM_REGIONAL,FIELD,REGIONAL,geological_element,VISUAL_READ,EXACT,HIGH,Borehole salt-mirror elevations as printed on profile (integer m).,
GEO-0439,boudinage,boudinage,boudinage;fold;disturbed_zone,GEOLOGICAL_MODEL,RULE_BASED (keywords),SECTION/MODEL,§2.5 small-scale structures,,,,,"§2.5 small-scale structures | §2.5: small-scale structures (Wilson [289]: hand specimen to outcrop scale) in VKM salt: open fractures, salt veins (healed fractures), boudinage gaps, kink bands, microfolds; only boudinage gaps and fractures used by author to reconstruct larger structures. Fractures: open (sometimes closed) vs healed (salt veins, most widespread); open fractures classified (Fig. 2.58): concordant (delamination, sublateral) vs cross-cutting (fold-related: longitudinal, transverse, diagonal; undetermined genesis: tension, shear).",VKM-SRC-011,67,"§2.5, стр. 132-133, Рис. 2.58",EV-VN-S011-1413,,claim,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,deposit,TEXT_LAYER,EXACT,HIGH,,
GEO-0440,salt_dissolution_zone,salt_dissolution_zone,salt_dissolution_zone;weak_layer;fold;disturbed_zone,DIRECT_OBSERVATION,RULE_BASED (keywords),MINE_WORKING/CORE/SHAFT,delamination fractures (SKRU-1 relevant),,,,,"delamination fractures (SKRU-1 relevant) | Concordant delamination (отслоение) fractures - detachments accompanying longitudinal-compression folding, most frequent on domes - often occur in intensely folded areas of SKRU-1, SKRU-2, BKPRU-1 fields; follow clay-anhydrite interlayers; length several m, aperture usually first cm up to 20 cm, extend 1-2 m into massif; usually gas-filled (gas emission on opening sometimes lasting several days), less often filled with brown intrasalt brines; walls coated by secondary carnallite, sylvite, halite, gypsum; adjacent rocks sometimes bleached, recrystallized, partly replaced (sylvinite by rock salt). BKPRU-1 fracture-cavities described by Golubev [59].",VKM-SRC-011,67,стр. 132,EV-VN-S011-1414,EV-GEO-0157,claim,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL_WITH_SKRU1_MENTION,mine_field,TEXT_LAYER,EXACT,HIGH,Explicit SKRU-1 mention; parameters not split by mine.,
GEO-0441,weak_layer,other (weak layer / Contact: clay_interlayer),weak_layer;fold;disturbed_zone,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,other:delamination_fracture_geometry,,"длина несколько м; раскрытие первые см, до 20 см; глубина в массив 1—2 м",,,"other:delamination_fracture_geometry |  | длина несколько м; раскрытие первые см, до 20 см; глубина в массив 1—2 м | 20 | м / см | соляные породы, по глинисто-ангидритовым прослойкам | продуктивные пласты | intensely folded areas of SKRU-1, SKRU-2, BKPRU-1",VKM-SRC-011,67,стр. 132,EV-VN-S011-1415,EV-GEO-0157,parameter,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL_WITH_SKRU1_MENTION,mine_field,TEXT_LAYER,EXACT,HIGH,,
GEO-0442,fault,fault,fault;disturbed_zone,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,,,,,,"fluids in open fractures of salt: gas (emission on exposure for up to several days), intrasalt brines (brown/reddish), brine-outflow traces (rusty salt crust) | SKRU-1, SKRU-2, BKPRU-1 delamination fractures; sublateral fractures; NE shear fractures; SKRU-3 fault No.170 area | no volumes/pressures given",VKM-SRC-011,67,стр. 132-135,EV-VN-S011-1416,,hydro,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL_WITH_SKRU1_MENTION,mine_field,TEXT_LAYER,EXACT,HIGH,,
GEO-0443,fold,fold,fold;disturbed_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,cross-cutting fracture systems,,,,,"cross-cutting fracture systems | Cross-cutting open fractures: orthogonal system dominant on uplifts (rose diagram Solikamsk uplift, Fig. 2.59a - near-meridional maximum), diagonal system in negative structures (Tveritinskaya mulde, Fig. 2.59б - NW maximum). Fold fractures: longitudinal (submeridional; mainly on salt uplifts, in hinge zones; seams А to Г; length 0,5-20,0 m, gape 2,0-20 cm), transverse (sublatitudinal; steep 80-90°; length 1-16 m, height ≤2,0 m, aperture 1-8 cm; small-amplitude normal/strike-slip offsets), diagonal (NE/NW; en echelon 0,5-10,0 m; aperture ≤1,0 cm; dips 35-90°).",VKM-SRC-011,67,"стр. 133, Рис. 2.59",EV-VN-S011-1418,EV-GEO-0158,claim,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,deposit,TEXT_LAYER,EXACT,HIGH,,
GEO-0444,fold,fold,fold,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,Рис. 2.59,,,,,"Рис. 2.59 | UNCLEAR_MINE_ATTRIBUTION | EV-GEO-0158 | Solikamsk uplift (a), Tveritinskaya mulde (б) |  | a: sharp N-S (meridional) maximum; б: dominant NW maximum with subsidiary directions | Solikamsk uplift spans SKRU-1/SKRU-2 fields (mine not named); Tveritinskaya mulde is SKRU-3 (per p.100, 135-136) | EV-GEO-0158",VKM-SRC-011,67,Рис. 2.59,EV-VN-S011-1419,,visual_check,FACT,DESCRIPTIVE,VKM_REGIONAL,FIELD,REGIONAL_WITH_SKRU1_MENTION,geological_element,VISUAL_READ,EXACT,MEDIUM,,
GEO-0445,fold,fold,fold;disturbed_zone,DIRECT_OBSERVATION,MANUAL_REVIEW_SELFCHECK,MINE_WORKING/CORE/SHAFT,SKRU-1 longitudinal fracture in chamber roof,,,,В-Г,"SKRU-1 longitudinal fracture in chamber roof | Fig. 2.60 documents a longitudinal open fracture in seam В-Г, western limb of a syncline, mapped in the roof of an extraction chamber at SKRU-1: partly healed by carnallite, partly gaping, with closed fractures; scale bar 0-1 m. Direct SKRU-1 evidence of open fold-related fractures in the roof of chambers in the carnallite pack.",VKM-SRC-011,67,Рис. 2.60,EV-VN-S011-1420,EV-GEO-0158,claim,FACT,FIELD_OBSERVATION,SKRU1,FIELD,SITE_SPECIFIC_SKRU1,chamber,VISUAL_READ,EXACT,HIGH,,
GEO-0446,fold,fold,fold;dip;disturbed_zone,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,other:fracture_geometry_fold_related,,"продольные: L 0,5—20,0 м, зияние 2,0—20 см; поперечные: падение 80—90°, L 1—16 м, высота до 2,0 м, раскрытие 1—8 см; диагональные: L 0,5—10,0 м, раскрытие ≤1,0 см, падение 35—90°",,пласты А,"other:fracture_geometry_fold_related |  | продольные: L 0,5—20,0 м, зияние 2,0—20 см; поперечные: падение 80—90°, L 1—16 м, высота до 2,0 м, раскрытие 1—8 см; диагональные: L 0,5—10,0 м, раскрытие ≤1,0 см, падение 35—90° | м, см, ° | соляные породы | пласты А—Г | fold-related open fractures",VKM-SRC-011,67,стр. 133,EV-VN-S011-1421,EV-GEO-0158,parameter,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,seam,TEXT_LAYER,FUZZY_66,HIGH,,
GEO-0447,dip,other (dip/hypsometry),dip;disturbed_zone,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,other:tension_fracture_geometry,,"NW 290—320°; dip NE (rarely SW) 40—90°; L first metres; H ≤1,7 м; aperture fraction..11 см (mean 1—1,5 см); NE tension (20—50°) rare: dip NW/SE 40—50°, L first m, H ≤1,0 м, aperture 1—2 см",,,"other:tension_fracture_geometry |  | NW 290—320°; dip NE (rarely SW) 40—90°; L first metres; H ≤1,7 м; aperture fraction..11 см (mean 1—1,5 см); NE tension (20—50°) rare: dip NW/SE 40—50°, L first m, H ≤1,0 м, aperture 1—2 см | °, м, см | каменная соль, крупноблочный пестрый сильвинит |  | fractures of undetermined genesis, usually within one seam; dry or with reddish brine",VKM-SRC-011,67,стр. 133-134,EV-VN-S011-1422,,parameter,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,REGIONAL,seam,TEXT_LAYER,EXACT,HIGH,,
GEO-0448,fault,fault,fault;disturbed_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,Разлом № 170,"east of mine field; many cross-cutting tension and shear fractures exposed by workings; study sites No.1-18 (Fig. 1.62, 2.63)",,,,"fault | Разлом № 170 | шахтное поле СКРУ-3 (восточный фланг; per Fig. 2.63 caption) | east of mine field; many cross-cutting tension and shear fractures exposed by workings; study sites No.1-18 (Fig. 1.62, 2.63) | ",VKM-SRC-011,68,"стр. 134, Рис. 1.62, 2.63",EV-VN-S011-1426,,spatial_entity,FACT,FIELD_OBSERVATION,SKRU3,FIELD,OTHER_VKM_SITE,mine_field,TEXT_LAYER,EXACT,MEDIUM,Mine not named in the sentence; Fig. 2.63 caption says eastern flank of SKRU-3 mine field.,
